WBAN,Date,Time,StationType,SkyCondition,ConvertSky,SC1,SC2,SC3,Year,Month,Day,Hour,RealDate,TimeCheck
24229,20121027,2253,11,FEW015 BKN039 OVC085,8,FEW,BKN,OVC,2012,10,27,23,10/27/2012,2253
24229,20121027,2353,11,FEW015 BKN047 OVC055,8,FEW,BKN,OVC,2012,10,27,24,10/27/2012,2353
24229,20121028,53,11,SCT016 BKN028 OVC038,8,SCT,BKN,OVC,2012,10,28,1,10/28/2012,53
24229,20121028,153,11,BKN014 BKN025 BKN030,6,BKN,BKN,BKN,2012,10,28,2,10/28/2012,153
24229,20121028,253,11,BKN014 BKN060,6,BKN,BKN,0,2012,10,28,3,10/28/2012,253
24229,20121028,353,11,SCT014 OVC060,8,SCT,OVC,0,2012,10,28,4,10/28/2012,353
24229,20121028,453,11,FEW015 SCT060 OVC110,8,FEW,SCT,OVC,2012,10,28,5,10/28/2012,453
24229,20121028,553,11,FEW015 OVC090,8,FEW,OVC,0,2012,10,28,6,10/28/2012,553
24229,20121028,653,11,FEW020 SCT080 OVC110,8,FEW,SCT,OVC,2012,10,28,7,10/28/2012,653
24229,20121028,753,11,FEW015 SCT110 OVC170,8,FEW,SCT,OVC,2012,10,28,8,10/28/2012,753
24229,20121028,853,11,FEW010 BKN090 BKN110,6,FEW,BKN,BKN,2012,10,28,9,10/28/2012,853
24229,20121028,953,11,SCT008 BKN070 OVC080,8,SCT,BKN,OVC,2012,10,28,10,10/28/2012,953
24229,20121028,1053,11,FEW016 OVC060,8,FEW,OVC,0,2012,10,28,11,10/28/2012,1053
24229,20121028,1153,11,FEW015 OVC055,8,FEW,OVC,0,2012,10,28,12,10/28/2012,1153
24229,20121028,1253,11,BKN039 OVC060,8,BKN,OVC,0,2012,10,28,13,10/28/2012,1253
24229,20121028,1353,11,FEW031 BKN040 OVC060,8,FEW,BKN,OVC,2012,10,28,14,10/28/2012,1353
24229,20121028,1453,11,FEW008 OVC024,8,FEW,OVC,0,2012,10,28,15,10/28/2012,1453
24229,20121028,1553,11,BKN006 OVC022,8,BKN,OVC,0,2012,10,28,16,10/28/2012,1553
24229,20121028,1653,11,BKN006 BKN009 OVC022,8,BKN,BKN,OVC,2012,10,28,17,10/28/2012,1653
24229,20121028,1753,11,BKN006 OVC012,8,BKN,OVC,0,2012,10,28,18,10/28/2012,1753
24229,20121028,1853,11,SCT006 OVC011,8,SCT,OVC,0,2012,10,28,19,10/28/2012,1853
24229,20121028,1953,11,FEW011 BKN021 OVC085,8,FEW,BKN,OVC,2012,10,28,20,10/28/2012,1953
24229,20121028,2053,11,FEW010 BKN017 OVC070,8,FEW,BKN,OVC,2012,10,28,21,10/28/2012,2053
24229,20121028,2153,11,FEW009 BKN016 OVC100,8,FEW,BKN,OVC,2012,10,28,22,10/28/2012,2153
24229,20121028,2253,11,FEW009 BKN016 OVC022,8,FEW,BKN,OVC,2012,10,28,23,10/28/2012,2253
24229,20121028,2353,11,BKN016 BKN070 OVC095,8,BKN,BKN,OVC,2012,10,28,24,10/28/2012,2353
24229,20121029,53,11,BKN016 BKN050 OVC070,8,BKN,BKN,OVC,2012,10,29,1,10/29/2012,53
24229,20121029,153,11,BKN016 BKN028 OVC065,8,BKN,BKN,OVC,2012,10,29,2,10/29/2012,153
24229,20121029,253,11,SCT014 BKN021 OVC042,8,SCT,BKN,OVC,2012,10,29,3,10/29/2012,253
24229,20121029,353,11,BKN016 OVC021,8,BKN,OVC,0,2012,10,29,4,10/29/2012,353
24229,20121029,453,11,BKN016 OVC021,8,BKN,OVC,0,2012,10,29,5,10/29/2012,453
24229,20121029,553,11,OVC014,8,OVC,0,0,2012,10,29,6,10/29/2012,553
24229,20121029,653,11,SCT014 BKN021 BKN048,6,SCT,BKN,BKN,2012,10,29,7,10/29/2012,653
24229,20121029,753,11,FEW012 BKN019 BKN041,6,FEW,BKN,BKN,2012,10,29,8,10/29/2012,753
24229,20121029,853,11,FEW012 SCT020 BKN045,6,FEW,SCT,BKN,2012,10,29,9,10/29/2012,853
24229,20121029,953,11,FEW012 BKN024 BKN050,6,FEW,BKN,BKN,2012,10,29,10,10/29/2012,953
24229,20121029,1053,11,FEW012 SCT020 BKN060,6,FEW,SCT,BKN,2012,10,29,11,10/29/2012,1053
24229,20121029,1153,11,SCT020 SCT060 BKN130,6,SCT,SCT,BKN,2012,10,29,12,10/29/2012,1153
24229,20121029,1253,11,FEW027 BKN130,6,FEW,BKN,0,2012,10,29,13,10/29/2012,1253
24229,20121029,1353,11,FEW028 SCT060 BKN110,6,FEW,SCT,BKN,2012,10,29,14,10/29/2012,1353
24229,20121029,1453,11,FEW035 SCT065 SCT100,4,FEW,SCT,SCT,2012,10,29,15,10/29/2012,1453
24229,20121029,1553,11,FEW034 SCT100 BKN150,6,FEW,SCT,BKN,2012,10,29,16,10/29/2012,1553
24229,20121029,1653,11,FEW040 SCT100 BKN150,6,FEW,SCT,BKN,2012,10,29,17,10/29/2012,1653
24229,20121029,1753,11,FEW045 SCT100 BKN150,6,FEW,SCT,BKN,2012,10,29,18,10/29/2012,1753
24229,20121029,1853,11,FEW045 SCT100 SCT150,4,FEW,SCT,SCT,2012,10,29,19,10/29/2012,1853
24229,20121029,1953,11,BKN031 OVC100,8,BKN,OVC,0,2012,10,29,20,10/29/2012,1953
24229,20121029,2053,11,FEW028 BKN040 OVC060,8,FEW,BKN,OVC,2012,10,29,21,10/29/2012,2053
24229,20121029,2153,11,BKN025 BKN039 OVC070,8,BKN,BKN,OVC,2012,10,29,22,10/29/2012,2153
24229,20121029,2253,11,SCT025 BKN060 OVC090,8,SCT,BKN,OVC,2012,10,29,23,10/29/2012,2253
24229,20121029,2353,11,BKN018 BKN028 OVC036,8,BKN,BKN,OVC,2012,10,29,24,10/29/2012,2353
24229,20121030,53,11,OVC018,8,OVC,0,0,2012,10,30,1,10/30/2012,53
24229,20121030,153,11,SCT022 BKN033,6,SCT,BKN,0,2012,10,30,2,10/30/2012,153
24229,20121030,253,11,FEW020 BKN055 BKN100,6,FEW,BKN,BKN,2012,10,30,3,10/30/2012,253
24229,20121030,353,11,FEW020 BKN050 OVC100,8,FEW,BKN,OVC,2012,10,30,4,10/30/2012,353
24229,20121030,453,11,FEW020 SCT037 OVC055,8,FEW,SCT,OVC,2012,10,30,5,10/30/2012,453
24229,20121030,553,11,FEW020 BKN033 OVC080,8,FEW,BKN,OVC,2012,10,30,6,10/30/2012,553
24229,20121030,653,11,FEW035 BKN080 OVC110,8,FEW,BKN,OVC,2012,10,30,7,10/30/2012,653
24229,20121030,753,11,SCT033 BKN055 OVC080,8,SCT,BKN,OVC,2012,10,30,8,10/30/2012,753
24229,20121030,853,11,FEW036 OVC050,8,FEW,OVC,0,2012,10,30,9,10/30/2012,853
24229,20121030,953,11,BKN065 OVC090,8,BKN,OVC,0,2012,10,30,10,10/30/2012,953
24229,20121030,1053,11,FEW013 BKN055 OVC080,8,FEW,BKN,OVC,2012,10,30,11,10/30/2012,1053
24229,20121030,1153,11,FEW013 BKN045 OVC055,8,FEW,BKN,OVC,2012,10,30,12,10/30/2012,1153
24229,20121030,1253,11,BKN037 OVC060,8,BKN,OVC,0,2012,10,30,13,10/30/2012,1253
24229,20121030,1353,11,FEW025 BKN040 OVC070,8,FEW,BKN,OVC,2012,10,30,14,10/30/2012,1353
24229,20121030,1453,11,BKN038 OVC050,8,BKN,OVC,0,2012,10,30,15,10/30/2012,1453
24229,20121030,1553,11,BKN038 OVC065,8,BKN,OVC,0,2012,10,30,16,10/30/2012,1553
24229,20121030,1653,11,FEW038 BKN065 OVC110,8,FEW,BKN,OVC,2012,10,30,17,10/30/2012,1653
24229,20121030,1753,11,FEW020 BKN065 OVC100,8,FEW,BKN,OVC,2012,10,30,18,10/30/2012,1753
24229,20121030,1853,11,FEW023 SCT065 OVC090,8,FEW,SCT,OVC,2012,10,30,19,10/30/2012,1853
24229,20121030,1953,11,FEW032 BKN044 OVC090,8,FEW,BKN,OVC,2012,10,30,20,10/30/2012,1953
24229,20121030,2053,11,FEW039 SCT060 OVC090,8,FEW,SCT,OVC,2012,10,30,21,10/30/2012,2053
24229,20121030,2153,11,FEW025 BKN048 OVC060,8,FEW,BKN,OVC,2012,10,30,22,10/30/2012,2153
24229,20121030,2253,11,FEW025 BKN065 OVC090,8,FEW,BKN,OVC,2012,10,30,23,10/30/2012,2253
24229,20121030,2353,11,FEW025 SCT049 OVC110,8,FEW,SCT,OVC,2012,10,30,24,10/30/2012,2353
24229,20121031,53,11,FEW025 BKN060 OVC110,8,FEW,BKN,OVC,2012,10,31,1,10/31/2012,53
24229,20121031,153,11,FEW025 SCT055 OVC120,8,FEW,SCT,OVC,2012,10,31,2,10/31/2012,153
24229,20121031,253,11,FEW075 SCT095 OVC110,8,FEW,SCT,OVC,2012,10,31,3,10/31/2012,253
24229,20121031,353,11,OVC100,8,OVC,0,0,2012,10,31,4,10/31/2012,353
24229,20121031,453,11,FEW060 OVC100,8,FEW,OVC,0,2012,10,31,5,10/31/2012,453
24229,20121031,553,11,BKN090 OVC110,8,BKN,OVC,0,2012,10,31,6,10/31/2012,553
24229,20121031,653,11,FEW060 OVC085,8,FEW,OVC,0,2012,10,31,7,10/31/2012,653
24229,20121031,753,11,FEW047 SCT065 OVC080,8,FEW,SCT,OVC,2012,10,31,8,10/31/2012,753
24229,20121031,853,11,FEW045 BKN065 OVC090,8,FEW,BKN,OVC,2012,10,31,9,10/31/2012,853
24229,20121031,953,11,FEW033 BKN050 OVC080,8,FEW,BKN,OVC,2012,10,31,10,10/31/2012,953
24229,20121031,1053,11,FEW033 BKN060 OVC090,8,FEW,BKN,OVC,2012,10,31,11,10/31/2012,1053
24229,20121031,1153,11,FEW030 SCT060 OVC080,8,FEW,SCT,OVC,2012,10,31,12,10/31/2012,1153
24229,20121031,1253,11,FEW030 SCT060 OVC080,8,FEW,SCT,OVC,2012,10,31,13,10/31/2012,1253
24229,20121031,1353,11,FEW015 OVC090,8,FEW,OVC,0,2012,10,31,14,10/31/2012,1353
24229,20121031,1453,11,FEW015 OVC085,8,FEW,OVC,0,2012,10,31,15,10/31/2012,1453
24229,20121031,1553,11,FEW020 SCT075 BKN095,6,FEW,SCT,BKN,2012,10,31,16,10/31/2012,1553
24229,20121031,1653,11,FEW040 BKN055 BKN070,6,FEW,BKN,BKN,2012,10,31,17,10/31/2012,1653
24229,20121031,1753,11,BKN050 BKN070,6,BKN,BKN,0,2012,10,31,18,10/31/2012,1753
24229,20121031,1853,11,SCT049 BKN075,6,SCT,BKN,0,2012,10,31,19,10/31/2012,1853
24229,20121031,1953,11,BKN065 OVC090,8,BKN,OVC,0,2012,10,31,20,10/31/2012,1953
24229,20121031,2053,11,OVC070,8,OVC,0,0,2012,10,31,21,10/31/2012,2053
24229,20121031,2153,11,OVC060,8,OVC,0,0,2012,10,31,22,10/31/2012,2153
24229,20121031,2253,11,BKN065 BKN080 OVC090,8,BKN,BKN,OVC,2012,10,31,23,10/31/2012,2253
24229,20121031,2353,11,FEW009 BKN045 OVC060,8,FEW,BKN,OVC,2012,10,31,24,10/31/2012,2353
24229,20121101,53,11,BKN055 BKN100 OVC120,8,BKN,BKN,OVC,2012,11,1,1,11/1/2012,53
24229,20121101,153,11,FEW040 SCT050 OVC065,8,FEW,SCT,OVC,2012,11,1,2,11/1/2012,153
24229,20121101,253,11,OVC050,8,OVC,0,0,2012,11,1,3,11/1/2012,253
24229,20121101,353,11,BKN055 OVC090,8,BKN,OVC,0,2012,11,1,4,11/1/2012,353
24229,20121101,453,11,SCT055 BKN080 OVC100,8,SCT,BKN,OVC,2012,11,1,5,11/1/2012,453
24229,20121101,553,11,FEW038 OVC060,8,FEW,OVC,0,2012,11,1,6,11/1/2012,553
24229,20121101,653,11,OVC035,8,OVC,0,0,2012,11,1,7,11/1/2012,653
24229,20121101,753,11,FEW012 BKN016 OVC021,8,FEW,BKN,OVC,2012,11,1,8,11/1/2012,753
24229,20121101,853,11,FEW006 BKN010 OVC025,8,FEW,BKN,OVC,2012,11,1,9,11/1/2012,853
24229,20121101,953,11,FEW012 BKN047 BKN060,6,FEW,BKN,BKN,2012,11,1,10,11/1/2012,953
24229,20121101,1053,11,FEW038 BKN055,6,FEW,BKN,0,2012,11,1,11,11/1/2012,1053
24229,20121101,1153,11,SCT023 BKN065 BKN095,6,SCT,BKN,BKN,2012,11,1,12,11/1/2012,1153
24229,20121101,1253,11,SCT018 SCT042 BKN085,6,SCT,SCT,BKN,2012,11,1,13,11/1/2012,1253
24229,20121101,1353,11,FEW018 SCT040 SCT075,4,FEW,SCT,SCT,2012,11,1,14,11/1/2012,1353
24229,20121101,1453,11,FEW023 SCT046 BKN075,6,FEW,SCT,BKN,2012,11,1,15,11/1/2012,1453
24229,20121101,1553,11,SCT035 BKN045 BKN070,6,SCT,BKN,BKN,2012,11,1,16,11/1/2012,1553
24229,20121101,1653,11,FEW035 SCT046 BKN060,6,FEW,SCT,BKN,2012,11,1,17,11/1/2012,1653
24229,20121101,1753,11,SCT022 BKN042 BKN049,6,SCT,BKN,BKN,2012,11,1,18,11/1/2012,1753
24229,20121101,1853,11,SCT017 BKN023 OVC034,8,SCT,BKN,OVC,2012,11,1,19,11/1/2012,1853
24229,20121101,1953,11,BKN018 OVC025,8,BKN,OVC,0,2012,11,1,20,11/1/2012,1953
24229,20121101,2053,11,BKN012 BKN020 OVC030,8,BKN,BKN,OVC,2012,11,1,21,11/1/2012,2053
24229,20121101,2153,11,FEW020 BKN039 OVC075,8,FEW,BKN,OVC,2012,11,1,22,11/1/2012,2153
24229,20121101,2253,11,FEW015 BKN030 OVC070,8,FEW,BKN,OVC,2012,11,1,23,11/1/2012,2253
24229,20121101,2353,11,FEW015 SCT075 OVC200,8,FEW,SCT,OVC,2012,11,1,24,11/1/2012,2353
24229,20121102,53,11,FEW028 OVC250,8,FEW,OVC,0,2012,11,2,1,11/2/2012,53
24229,20121102,153,11,FEW028 BKN200,6,FEW,BKN,0,2012,11,2,2,11/2/2012,153
24229,20121102,253,11,FEW028 SCT070 BKN200,6,FEW,SCT,BKN,2012,11,2,3,11/2/2012,253
24229,20121102,353,11,FEW010 BKN070 OVC200,8,FEW,BKN,OVC,2012,11,2,4,11/2/2012,353
24229,20121102,453,11,FEW006 SCT070 BKN200,6,FEW,SCT,BKN,2012,11,2,5,11/2/2012,453
24229,20121102,553,11,FEW006 SCT060 OVC170,8,FEW,SCT,OVC,2012,11,2,6,11/2/2012,553
24229,20121102,653,11,FEW007 SCT060 BKN200,6,FEW,SCT,BKN,2012,11,2,7,11/2/2012,653
24229,20121102,753,11,FEW009 SCT060 BKN150,6,FEW,SCT,BKN,2012,11,2,8,11/2/2012,753
24229,20121102,853,11,FEW009 BKN055 BKN150,6,FEW,BKN,BKN,2012,11,2,9,11/2/2012,853
24229,20121102,953,11,BKN060 BKN110 BKN200,6,BKN,BKN,BKN,2012,11,2,10,11/2/2012,953
24229,20121102,1053,11,SCT060 BKN110 BKN200,6,SCT,BKN,BKN,2012,11,2,11,11/2/2012,1053
24229,20121102,1153,11,FEW030 SCT060 BKN100,6,FEW,SCT,BKN,2012,11,2,12,11/2/2012,1153
24229,20121102,1253,11,FEW040 BKN080 OVC100,8,FEW,BKN,OVC,2012,11,2,13,11/2/2012,1253
24229,20121102,1353,11,FEW035 BKN075 OVC095,8,FEW,BKN,OVC,2012,11,2,14,11/2/2012,1353
24229,20121102,1453,11,FEW070 OVC090,8,FEW,OVC,0,2012,11,2,15,11/2/2012,1453
24229,20121102,1553,11,BKN070 OVC090,8,BKN,OVC,0,2012,11,2,16,11/2/2012,1553
24229,20121102,1653,11,BKN070 BKN090 BKN120,6,BKN,BKN,BKN,2012,11,2,17,11/2/2012,1653
24229,20121102,1753,11,SCT065 BKN100 OVC130,8,SCT,BKN,OVC,2012,11,2,18,11/2/2012,1753
24229,20121102,1853,11,OVC050,8,OVC,0,0,2012,11,2,19,11/2/2012,1853
24229,20121102,1953,11,OVC050,8,OVC,0,0,2012,11,2,20,11/2/2012,1953
24229,20121102,2053,11,OVC048,8,OVC,0,0,2012,11,2,21,11/2/2012,2053
24229,20121102,2153,11,FEW015 SCT036 OVC047,8,FEW,SCT,OVC,2012,11,2,22,11/2/2012,2153
24229,20121102,2253,11,FEW015 OVC040,8,FEW,OVC,0,2012,11,2,23,11/2/2012,2253
24229,20121102,2353,11,FEW015 OVC044,8,FEW,OVC,0,2012,11,2,24,11/2/2012,2353
24229,20121103,53,11,BKN025 OVC031,8,BKN,OVC,0,2012,11,3,1,11/3/2012,53
24229,20121103,153,11,FEW010 BKN022 OVC029,8,FEW,BKN,OVC,2012,11,3,2,11/3/2012,153
24229,20121103,253,11,FEW004 SCT006 OVC012,8,FEW,SCT,OVC,2012,11,3,3,11/3/2012,253
24229,20121103,353,11,BKN004 OVC010,8,BKN,OVC,0,2012,11,3,4,11/3/2012,353
24229,20121103,453,11,FEW004 SCT006 OVC010,8,FEW,SCT,OVC,2012,11,3,5,11/3/2012,453
24229,20121103,553,11,FEW003 SCT007 OVC012,8,FEW,SCT,OVC,2012,11,3,6,11/3/2012,553
24229,20121103,653,11,FEW006 OVC010,8,FEW,OVC,0,2012,11,3,7,11/3/2012,653
24229,20121103,753,11,FEW006 BKN010 OVC025,8,FEW,BKN,OVC,2012,11,3,8,11/3/2012,753
24229,20121103,853,11,FEW007 BKN012 OVC030,8,FEW,BKN,OVC,2012,11,3,9,11/3/2012,853
24229,20121103,953,11,FEW007 BKN012 OVC025,8,FEW,BKN,OVC,2012,11,3,10,11/3/2012,953
24229,20121103,1053,11,FEW008 BKN012 OVC025,8,FEW,BKN,OVC,2012,11,3,11,11/3/2012,1053
24229,20121103,1153,11,SCT013 BKN023 OVC038,8,SCT,BKN,OVC,2012,11,3,12,11/3/2012,1153
24229,20121103,1253,11,FEW015 BKN025 OVC042,8,FEW,BKN,OVC,2012,11,3,13,11/3/2012,1253
24229,20121103,1353,11,FEW015 SCT023 OVC050,8,FEW,SCT,OVC,2012,11,3,14,11/3/2012,1353
24229,20121103,1453,11,SCT023 BKN040 OVC048,8,SCT,BKN,OVC,2012,11,3,15,11/3/2012,1453
24229,20121103,1553,11,FEW025 BKN050 OVC160,8,FEW,BKN,OVC,2012,11,3,16,11/3/2012,1553
24229,20121103,1653,11,FEW025 BKN048 OVC080,8,FEW,BKN,OVC,2012,11,3,17,11/3/2012,1653
24229,20121103,1753,11,SCT050 OVC090,8,SCT,OVC,0,2012,11,3,18,11/3/2012,1753
24229,20121103,1853,11,FEW050 BKN090 OVC140,8,FEW,BKN,OVC,2012,11,3,19,11/3/2012,1853
24229,20121103,1953,11,FEW040 OVC080,8,FEW,OVC,0,2012,11,3,20,11/3/2012,1953
24229,20121103,2053,11,OVC045,8,OVC,0,0,2012,11,3,21,11/3/2012,2053
24229,20121103,2153,11,OVC049,8,OVC,0,0,2012,11,3,22,11/3/2012,2153
24229,20121103,2253,11,BKN035 BKN055 OVC085,8,BKN,BKN,OVC,2012,11,3,23,11/3/2012,2253
24229,20121103,2353,11,BKN035 OVC055,8,BKN,OVC,0,2012,11,3,24,11/3/2012,2353
24229,20121104,53,11,SCT037 OVC055,8,SCT,OVC,0,2012,11,4,1,11/4/2012,53
24229,20121104,153,11,SCT028 BKN036 OVC048,8,SCT,BKN,OVC,2012,11,4,2,11/4/2012,153
24229,20121104,253,11,SCT034 OVC045,8,SCT,OVC,0,2012,11,4,3,11/4/2012,253
24229,20121104,353,11,OVC046,8,OVC,0,0,2012,11,4,4,11/4/2012,353
24229,20121104,453,11,SCT026 OVC034,8,SCT,OVC,0,2012,11,4,5,11/4/2012,453
24229,20121104,553,11,SCT022 OVC033,8,SCT,OVC,0,2012,11,4,6,11/4/2012,553
24229,20121104,653,11,SCT010 OVC034,8,SCT,OVC,0,2012,11,4,7,11/4/2012,653
24229,20121104,753,11,BKN046 OVC055,8,BKN,OVC,0,2012,11,4,8,11/4/2012,753
24229,20121104,853,11,BKN029 OVC039,8,BKN,OVC,0,2012,11,4,9,11/4/2012,853
24229,20121104,953,11,FEW016 BKN032 OVC045,8,FEW,BKN,OVC,2012,11,4,10,11/4/2012,953
24229,20121104,1053,11,FEW023 OVC035,8,FEW,OVC,0,2012,11,4,11,11/4/2012,1053
24229,20121104,1153,11,FEW027 BKN037,6,FEW,BKN,0,2012,11,4,12,11/4/2012,1153
24229,20121104,1253,11,SCT028 OVC037,8,SCT,OVC,0,2012,11,4,13,11/4/2012,1253
24229,20121104,1353,11,OVC031,8,OVC,0,0,2012,11,4,14,11/4/2012,1353
24229,20121104,1453,11,OVC035,8,OVC,0,0,2012,11,4,15,11/4/2012,1453
24229,20121104,1553,11,BKN040,6,BKN,0,0,2012,11,4,16,11/4/2012,1553
24229,20121104,1653,11,BKN040 BKN050 BKN250,6,BKN,BKN,BKN,2012,11,4,17,11/4/2012,1653
24229,20121104,1753,11,BKN047,6,BKN,0,0,2012,11,4,18,11/4/2012,1753
24229,20121104,1853,11,FEW050,2,FEW,0,0,2012,11,4,19,11/4/2012,1853
24229,20121104,1953,11,SCT100,4,SCT,0,0,2012,11,4,20,11/4/2012,1953
24229,20121104,2053,11,SCT029 BKN050 OVC100,8,SCT,BKN,OVC,2012,11,4,21,11/4/2012,2053
24229,20121104,2153,11,FEW029 BKN044 OVC100,8,FEW,BKN,OVC,2012,11,4,22,11/4/2012,2153
24229,20121104,2253,11,FEW030 OVC042,8,FEW,OVC,0,2012,11,4,23,11/4/2012,2253
24229,20121104,2353,11,OVC036,8,OVC,0,0,2012,11,4,24,11/4/2012,2353
24229,20121105,53,11,BKN036,6,BKN,0,0,2012,11,5,1,11/5/2012,53
24229,20121105,153,11,FEW029 BKN037 OVC044,8,FEW,BKN,OVC,2012,11,5,2,11/5/2012,153
24229,20121105,253,11,OVC024,8,OVC,0,0,2012,11,5,3,11/5/2012,253
24229,20121105,353,11,BKN017 OVC024,8,BKN,OVC,0,2012,11,5,4,11/5/2012,353
24229,20121105,453,11,SCT003 BKN008 OVC013,8,SCT,BKN,OVC,2012,11,5,5,11/5/2012,453
24229,20121105,553,11,FEW006 OVC016,8,FEW,OVC,0,2012,11,5,6,11/5/2012,553
24229,20121105,653,11,FEW006 OVC020,8,FEW,OVC,0,2012,11,5,7,11/5/2012,653
24229,20121105,753,11,BKN011 OVC022,8,BKN,OVC,0,2012,11,5,8,11/5/2012,753
24229,20121105,853,11,FEW026 BKN044 BKN060,6,FEW,BKN,BKN,2012,11,5,9,11/5/2012,853
24229,20121105,953,11,FEW010 BKN030 OVC060,8,FEW,BKN,OVC,2012,11,5,10,11/5/2012,953
24229,20121105,1053,11,FEW010 SCT030 BKN050,6,FEW,SCT,BKN,2012,11,5,11,11/5/2012,1053
24229,20121105,1153,11,FEW012 SCT030 OVC041,8,FEW,SCT,OVC,2012,11,5,12,11/5/2012,1153
24229,20121105,1253,11,FEW012 BKN039 BKN046,6,FEW,BKN,BKN,2012,11,5,13,11/5/2012,1253
24229,20121105,1353,11,FEW020 SCT042 BKN250,6,FEW,SCT,BKN,2012,11,5,14,11/5/2012,1353
24229,20121105,1453,11,FEW022 BKN250,6,FEW,BKN,0,2012,11,5,15,11/5/2012,1453
24229,20121105,1553,11,FEW025 BKN250,6,FEW,BKN,0,2012,11,5,16,11/5/2012,1553
24229,20121105,1653,11,FEW027 BKN250,6,FEW,BKN,0,2012,11,5,17,11/5/2012,1653
24229,20121105,1753,11,SCT020 BKN250,6,SCT,BKN,0,2012,11,5,18,11/5/2012,1753
24229,20121105,1853,11,SCT018 BKN250,6,SCT,BKN,0,2012,11,5,19,11/5/2012,1853
24229,20121105,1953,11,SCT018 BKN250,6,SCT,BKN,0,2012,11,5,20,11/5/2012,1953
24229,20121105,2053,11,BKN018 OVC250,8,BKN,OVC,0,2012,11,5,21,11/5/2012,2053
24229,20121105,2153,11,OVC015,8,OVC,0,0,2012,11,5,22,11/5/2012,2153
24229,20121105,2253,11,OVC009,8,OVC,0,0,2012,11,5,23,11/5/2012,2253
24229,20121105,2353,11,OVC007,8,OVC,0,0,2012,11,5,24,11/5/2012,2353
24229,20121106,53,11,OVC004,8,OVC,0,0,2012,11,6,1,11/6/2012,53
24229,20121106,153,11,OVC004,8,OVC,0,0,2012,11,6,2,11/6/2012,153
24229,20121106,253,11,VV004,8,VV0,0,0,2012,11,6,3,11/6/2012,253
24229,20121106,353,11,OVC003,8,OVC,0,0,2012,11,6,4,11/6/2012,353
24229,20121106,453,11,OVC003,8,OVC,0,0,2012,11,6,5,11/6/2012,453
24229,20121106,553,11,OVC004,8,OVC,0,0,2012,11,6,6,11/6/2012,553
24229,20121106,653,11,OVC004,8,OVC,0,0,2012,11,6,7,11/6/2012,653
24229,20121106,753,11,OVC006,8,OVC,0,0,2012,11,6,8,11/6/2012,753
24229,20121106,853,11,OVC008,8,OVC,0,0,2012,11,6,9,11/6/2012,853
24229,20121106,953,11,OVC010,8,OVC,0,0,2012,11,6,10,11/6/2012,953
24229,20121106,1053,11,OVC006,8,OVC,0,0,2012,11,6,11,11/6/2012,1053
24229,20121106,1153,11,OVC006,8,OVC,0,0,2012,11,6,12,11/6/2012,1153
24229,20121106,1253,11,OVC008,8,OVC,0,0,2012,11,6,13,11/6/2012,1253
24229,20121106,1353,11,SCT008 OVC012,8,SCT,OVC,0,2012,11,6,14,11/6/2012,1353
24229,20121106,1453,11,SCT009 OVC015,8,SCT,OVC,0,2012,11,6,15,11/6/2012,1453
24229,20121106,1553,11,FEW009 BKN016 OVC024,8,FEW,BKN,OVC,2012,11,6,16,11/6/2012,1553
24229,20121106,1653,11,SCT008 BKN013 OVC022,8,SCT,BKN,OVC,2012,11,6,17,11/6/2012,1653
24229,20121106,1753,11,FEW005 BKN010 OVC022,8,FEW,BKN,OVC,2012,11,6,18,11/6/2012,1753
24229,20121106,1853,11,SCT005 BKN016 OVC030,8,SCT,BKN,OVC,2012,11,6,19,11/6/2012,1853
24229,20121106,1953,11,SCT005 BKN023 OVC036,8,SCT,BKN,OVC,2012,11,6,20,11/6/2012,1953
24229,20121106,2053,11,SCT005 BKN016 OVC036,8,SCT,BKN,OVC,2012,11,6,21,11/6/2012,2053
24229,20121106,2153,11,FEW005 SCT020 OVC029,8,FEW,SCT,OVC,2012,11,6,22,11/6/2012,2153
24229,20121106,2253,11,SCT005 OVC050,8,SCT,OVC,0,2012,11,6,23,11/6/2012,2253
24229,20121106,2353,11,FEW012 SCT050 BKN090,6,FEW,SCT,BKN,2012,11,6,24,11/6/2012,2353
24229,20121107,53,11,FEW050,2,FEW,0,0,2012,11,7,1,11/7/2012,53
24229,20121107,153,11,SCT060 SCT090,4,SCT,SCT,0,2012,11,7,2,11/7/2012,153
24229,20121107,253,11,FEW038 SCT050 SCT060,4,FEW,SCT,SCT,2012,11,7,3,11/7/2012,253
24229,20121107,353,11,FEW035 SCT070 BKN085,6,FEW,SCT,BKN,2012,11,7,4,11/7/2012,353
24229,20121107,453,11,FEW035 BKN080,6,FEW,BKN,0,2012,11,7,5,11/7/2012,453
24229,20121107,553,11,FEW045,2,FEW,0,0,2012,11,7,6,11/7/2012,553
24229,20121107,653,11,FEW047 SCT070,4,FEW,SCT,0,2012,11,7,7,11/7/2012,653
24229,20121107,753,11,FEW048 SCT080,4,FEW,SCT,0,2012,11,7,8,11/7/2012,753
24229,20121107,853,11,FEW045 SCT080,4,FEW,SCT,0,2012,11,7,9,11/7/2012,853
24229,20121107,953,11,FEW045 SCT080,4,FEW,SCT,0,2012,11,7,10,11/7/2012,953
24229,20121107,1053,11,FEW025 BKN050,6,FEW,BKN,0,2012,11,7,11,11/7/2012,1053
24229,20121107,1153,11,FEW030 SCT040 SCT055,4,FEW,SCT,SCT,2012,11,7,12,11/7/2012,1153
